t,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,h,correction,goal_distance,cbf_enabled
0.9021055698394775,0.032749246805906296,-0.0018005401361733675,0.01551540195941925,0.00622918177396059,-0.009439275600016117,-0.0014139696722850204,0.33182639531893743,0.11131596188166465,0.33182639531893743,0.11131596188166465,7.482080274275699,0.0,6.294067600048871,False
0.9521234035491943,0.03525279834866524,-0.002527114236727357,0.015109330415725708,0.007560585159808397,-0.009736130014061928,-0.0014428420690819621,0.33180011203699794,0.11139428015942118,0.33180011203699794,0.11139428015942118,7.467232356005786,0.0,6.2919253033440175,False
1.0022568702697754,0.03744850680232048,-0.002933270065113902,0.015034392476081848,0.008887730538845062,-0.009821071289479733,-0.0013411977561190724,0.3317809121013456,0.11145145295239173,0.3317809121013456,0.11145145295239173,7.454219953921076,0.0,6.289973131370881,False
1.0522875785827637,0.03744850680232048,-0.002933270065113902,0.015034392476081848,0.008887730538845062,-0.009821071289479733,-0.0013411977561190724,0.3317809121013456,0.11145145295239173,0.3317809121013456,0.11145145295239173,7.454219953921076,0.0,6.289973131370881,False
1.1023690700531006,0.04175395891070366,-0.0033088664058595896,0.015114754438400269,0.011222587898373604,-0.00944996252655983,-0.0010795829584822059,0.33175027900198817,0.1115426034396857,0.33175027900198817,0.1115426034396857,7.428730588217386,0.0,6.2860116369902315,False
1.1524643898010254,0.04175395891070366,-0.0033088664058595896,0.015114754438400269,0.011222587898373604,-0.00944996252655983,-0.0010795829584822059,0.33175027900198817,0.1115426034396857,0.33175027900198817,0.1115426034396857,7.428730588217386,0.0,6.2860116369902315,False
1.2025389671325684,0.04420347139239311,-0.0032792272977530956,0.015260815620422363,0.012612907215952873,-0.009056118316948414,-0.0010522427037358284,0.3317369180033514,0.11158233387789332,0.3317369180033514,0.11158233387789332,7.4142438718604495,0.0,6.283680446418095,False
1.2526185512542725,0.046061787754297256,-0.00293066562153399,0.015530750155448914,0.013593945652246475,-0.008487768471240997,-0.0009440233116038144,0.3317322626245189,0.11159617347390195,0.3317322626245189,0.11159617347390195,7.403259550566325,0.0,6.281807979119282,False
1.3027386665344238,0.04774504899978638,-0.0024956180714070797,0.015891775488853455,0.01432458683848381,-0.0076164547353982925,-0.0008708219975233078,0.3317300526864629,0.11160274254979827,0.3317300526864629,0.11160274254979827,7.393315523814833,0.0,6.280073861197951,False
1.3527851104736328,0.049305398017168045,-0.0019729684572666883,0.016153484582901,0.01501529198139906,-0.006685151252895594,-0.0008427858119830489,0.3317300140552373,0.11160285737790081,0.3317300140552373,0.11160285737790081,7.384102526775157,0.0,6.278428307506681,False
1.402848482131958,0.05104579031467438,-0.0013275371165946126,0.01647186279296875,0.015701163560152054,-0.005637975409626961,-0.0008854753687046468,0.3317310238011015,0.11159985594915889,0.33173102380110153,0.1115998559491589,7.373832693175599,0.0,6.276572958211665,False
1.452894926071167,0.05238457769155502,-0.0007136055501177907,0.0167645663022995,0.016191817820072174,-0.00475785369053483,-0.0008751943241804838,0.3317337803869401,0.11159166165170827,0.3317337803869401,0.11159166165170827,7.365937187063475,0.0,6.275108297321618,False
1.502986192703247,0.0536220408976078,2.3084066924639046e-05,0.01705421507358551,0.01668233796954155,-0.003787575289607048,-0.0010331406956538558,0.33173918193771496,0.11157560292149739,0.33173918193771496,0.11157560292149739,7.358643078417252,0.0,6.273700542483989,False
1.553044080734253,0.05471379682421684,0.0011143987067043781,0.01748153567314148,0.016973154619336128,-0.0024149282835423946,-0.000981739372946322,0.33175138893746414,0.1115393022125536,0.3317513889374642,0.11153930221255362,7.352212060502099,0.0,6.272317887729382,False
1.6031320095062256,0.05583072453737259,0.0027797219809144735,0.01815071702003479,0.01735866814851761,-0.0006085033528506756,-0.0006885025650262833,0.3317731284637202,0.1114746214588584,0.33177312846372026,0.11147462145885842,7.345640449432423,0.0,6.2707286031436995,False
